Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Salary,Sector,Industry,City,Zip,State
2782181833230607,2 to 12 Years,BBA,$63K-$113K,Castries,St. Lucia,13.9094,-60.9789,Intern,12938,2022-01-04,Male,Regina Mason,001-207-262-0043,Database Developer,NoSQL Database Engineer,Dice,"NoSQL Database Engineers work with non-relational databases to store and manage large volumes of unstructured or semi-structured data. They design data models, optimize database performance, and ensure scalability and data consistency.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}","NoSQL databases (e.g., MongoDB, Cassandra) Data modeling Data migration Performance tuning Scalability Distributed systems",Work with NoSQL databases like MongoDB or Cassandra to store and retrieve data efficiently. Design data models for NoSQL databases. Ensure data availability and scalability.,Intercontinental Exchange,88000.0,Financial Services,Securities,Atlanta,30328,Georgia
1846193207686983,5 to 10 Years,BA,$56K-$129K,AsunciÃ³n,Paraguay,-23.442503,-58.443832,Intern,28874,2023-06-17,Both,Amanda Guerrero,475-523-2821x04626,Supply Chain Manager,Demand Planner,Idealist,A Demand Planner analyzes historical sales data to forecast future demand for products. They work to optimize inventory levels and ensure product availability while minimizing costs.,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Demand forecasting Inventory management Data analysis Sales and operations planning (S&OP) ERP software proficiency,Analyze demand patterns and market trends to forecast product demand. Collaborate with production and sales teams to optimize inventory levels. Implement demand planning and forecasting tools.,Power Grid Corporation of India,92500.0,Utilities,Utilities,Gurugram,122002,Haryana
2477399506391243,4 to 14 Years,B.Com,$60K-$107K,Praia,Cabo Verde,16.5388,-23.0418,Intern,88454,2023-01-19,Male,Donna Joseph,725-925-6033,Wedding Planner,Wedding Designer,Jobs2Careers,"A Wedding Designer specializes in creating visually appealing wedding designs and décor, transforming wedding venues into beautiful and memorable spaces.","{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",Wedding design concepts Decor selection and arrangement Creative flair,"Focus on the visual and aesthetic aspects of weddings, including decor, floral arrangements, and styling. Create design concepts and layouts. Oversee setup and decoration on the wedding day.",Consolidated Edison,83500.0,Utilities,Utilities: Gas and Electric,New York,10003,New York
1731387023566253,0 to 13 Years,PhD,$60K-$100K,Port Moresby,Papua New Guinea,-6.314993,143.95555,Part-Time,75509,2023-03-03,Male,Christopher Lowe,430.531.0149x06036,Event Coordinator,Event Planner,Stack Overflow Jobs,"Plan and coordinate events, including selecting venues, managing budgets, arranging logistics, and ensuring a successful outcome.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Event planning and coordination Budget management Vendor negotiation Venue selection and management Timeline and logistics planning Marketing and promotion Risk management Client communication Creativity Problem-solving Attention to detail,"Plan and organize events, such as weddings, conferences, and parties. Coordinate logistics, vendors, and budgets. Ensure events run smoothly and meet client expectations.",Northrop Grumman,80000.0,Aerospace and Defense,Aerospace & Defense,Falls Church,22042,Virginia
1113406716985615,1 to 11 Years,MBA,$60K-$124K,Seoul,North Korea,40.3399,127.5101,Full-Time,70223,2022-07-27,Female,Jacob Gentry,(531)787-2132,IT Support Specialist,Desktop Support Technician,Snagajob,"Desktop Support Technicians troubleshoot and maintain desktop computer systems, resolving hardware and software problems for users.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Desktop hardware and software troubleshooting Operating system expertise (e.g., Windows, macOS) Remote desktop support Hardware and software upgrades Customer service skills","Install, configure, and maintain desktop computers and peripherals. Perform hardware and software upgrades and repairs. Manage IT inventory and asset tracking.",Corteva,92000.0,Agriculture,Food Production,Indianapolis,46268,Indiana
2486987134318780,2 to 13 Years,BBA,$55K-$88K,Dakar,Senegal,14.4974,-14.4524,Intern,24942,2022-04-16,Both,Harold Thomas,750-601-2741,Investment Analyst,Portfolio Manager,Stack Overflow Jobs,"A Portfolio Manager oversees investment portfolios, making decisions to maximize returns and minimize risks. They analyze financial markets and adjust asset allocations accordingly.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Investment management Financial analysis Risk assessment Asset allocation Portfolio optimization,"Manage investment portfolios, making investment decisions and asset allocation. Conduct research and analysis to identify investment opportunities. Monitor portfolio performance and risk.",Icahn Enterprises,71500.0,Diversified,Diversified Financials,Sunny Isles Beach,33160,Florida
2331576770717246,0 to 10 Years,BA,$62K-$102K,Bandar Seri Begawan,Brunei,4.5353,114.7277,Contract,19832,2022-07-18,Both,Michael George,639-896-6960x57711,Family Nurse Practitioner,Geriatric Nurse Practitioner,The Muse,Geriatric Nurse Practitioners focus on the healthcare needs of elderly patients. They provide specialized care and address age-related health concerns.,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Geriatric healthcare Geriatric assessment Geriatric treatment Elderly patient care Geriatric pharmacology,"Focus on elderly patient care, addressing age-related health concerns. Manage chronic conditions and medication regimens. Collaborate with healthcare teams in nursing homes or geriatric clinics.",Colgate-Palmolive,82000.0,Consumer Goods,Household and Personal Products,New York,10022,New York
1459743010192052,2 to 10 Years,M.Tech,$58K-$125K,Oslo,Norway,60.472,8.4689,Temporary,44367,2023-08-07,Female,Sean Lowery,255-988-7811x301,Front-End Engineer,JavaScript Developer,Internships.com,"JavaScript Developers write code to create interactive and dynamic web applications. They use JavaScript libraries and frameworks to build client-side functionality, ensuring smooth user interactions and responsive web design.","{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}","JavaScript programming Frontend development Frontend frameworks (e.g., React, Angular) DOM manipulation AJAX Debugging and troubleshooting","Develop interactive web applications using JavaScript frameworks and libraries, such as React or Angular. Debug and resolve frontend issues. Ensure cross-browser compatibility.",SF Express,91500.0,Logistics,Logistics & Delivery Services,Shenzhen,,
1648324436294184,4 to 12 Years,BCA,$55K-$111K,Muscat,Oman,21.4735,55.9754,Contract,114433,2023-03-17,Female,April Williams,8995535438,Customer Success Manager,Account Manager,SimplyHired,"An Account Manager builds and maintains relationships with clients or customers, ensuring their needs are met and promoting products or services to drive revenue and growth.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Account management Customer relationship management Sales and negotiation Business development Client needs analysis,"Build and nurture relationships with key clients, understanding their business goals. Identify opportunities for upselling or cross-selling products or services. Ensure client satisfaction and retention.",Huntsman,83000.0,Chemicals,Chemicals,The Woodlands,77380,Texas
896725996951537,0 to 12 Years,BCA,$59K-$113K,Maseru,Lesotho,-29.6099,28.2336,Intern,79091,2022-04-14,Both,Jesus Simmons,+1-946-315-8351x122,Procurement Coordinator,Purchasing Coordinator,SimplyHired,"Purchasing Coordinators manage procurement processes. They source and purchase goods and services, negotiate with suppliers, and ensure cost-effective and timely acquisitions.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Procurement Supplier management Negotiation Supply chain management Inventory control Vendor relations,"Coordinate purchasing activities, including vendor sourcing and negotiation. Create purchase orders and track deliveries. Ensure cost-effective procurement.",Dover,86000.0,Manufacturing,Industrial Machinery,Downers Grove,60515,Illinois
1431910295689572,1 to 8 Years,M.Tech,$65K-$90K,Port Moresby,Papua New Guinea,-6.314993,143.95555,Part-Time,69645,2023-04-12,Both,Mike Guzman,+1-371-315-5621x8146,Data Engineer,Big Data Engineer,FlexJobs,"A Big Data Engineer develops and manages big data solutions, including data storage, processing, and analysis platforms, to extract valuable insights and support data-driven decisions.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Big data technologies (Hadoop, Spark, etc.) Data processing and analysis Distributed computing","Work with large and complex datasets, using technologies like Hadoop and Spark. Develop and maintain big data solutions. Optimize data processing and storage for performance.",Lendlease Group,77500.0,Real Estate/Construction,Real Estate,Sydney,2000,NSW
1818505779836863,5 to 10 Years,BBA,$57K-$104K,Bamako,Mali,17.5707,-3.9962,Full-Time,108139,2023-03-01,Both,Kevin Lopez,+1-998-318-6511,Urban Planner,Transportation Planner,Dice,"Transportation Planners design and manage transportation systems. They optimize traffic flow, plan public transit routes, and enhance overall transportation efficiency.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Transportation planning Traffic engineering GIS proficiency Public transportation Project management,Specialize in transportation infrastructure and traffic management. Design efficient transportation networks. Address traffic congestion and improve public transit systems.,Asbury Automotive Group,80500.0,Automotive,"Automotive Retailing, Services",Duluth,30097,Georgia
